Class1,Class2,Class3
0.618352688512375,0.380647452195934,0.000999859291691768
0.564273653511665,0.294631298935544,0.141095047552791
0.651020172089347,0.0656280851159603,0.283351742794692
0.000999664996823463,0.742661770177359,0.256338564825818
0.724342729811663,0.181055416538784,0.0946018536495534
0.000999866805185621,0.573735052196989,0.425265080997825
0.100368011303631,0.89258039397594,0.00705159472042965
0.78646022878226,0.152846239131934,0.0606935320858058
0.730517169475806,0.268483121919908,0.000999708604285757
0.306355914009633,0.569620991711616,0.124023094278751
0.842862867576984,0.0385842930723011,0.118552839350715
0.490278132703563,0.508721872444128,0.00099999485230882
0.716490233703132,0.143612156648552,0.139897609648316
0.493554648190545,0.228480598460418,0.277964753349037
0.632124931301757,0.344092092334439,0.0237829763638047
0.0826556520850468,0.681439599845894,0.23590474806906
0.596558535140216,0.0611789491909023,0.342262515668881
0.687243847397278,0.182500024413175,0.130256128189548
0.789052888016489,0.000999986901777092,0.209947125081734
0.123764988999689,0.711574273404825,0.164660737595486
0.500197202269319,0.0501107757936893,0.449692021936992
0.455879406322215,0.458911377182342,0.0852092164954431
0.95397826019025,0.000999966569825908,0.0450217732399241
0.666521120413091,0.332478974706435,0.000999904880473826
0.00099978425974047,0.306477026003523,0.692523189736737
0.674440377252801,0.324559644118012,0.000999978629186385
0.527400480834056,0.471599633415577,0.000999885750367303
0.518287823739614,0.480712395181537,0.000999781078849514
0.249910009249935,0.279041211413944,0.471048779336121
0.592581429164105,0.406418653859369,0.000999916976526445
0.486170343793803,0.34325924572328,0.170570410482917
0.611286634642067,0.0664100246014756,0.322303340756458
0.448937456198613,0.000999978890658263,0.550062564910729
0.742474039962508,0.256526161085761,0.000999798951730727
0.807464053436139,0.17932787230876,0.0132080742551014
0.284548325838102,0.568720182644019,0.146731491517879
0.0520921439893062,0.85595262276896,0.0919552332417338
0.00227169189904874,0.737658907145661,0.260069400955291
0.979360036123946,0.000999851538293606,0.0196401123377603
0.453008990998351,0.248294730522143,0.298696278479506
0.561191662753499,0.373116187764191,0.0656921494823097
0.5932627996252,0.343412837584788,0.0633243627900127
0.604803792888109,0.2500326691214,0.145163537990491
0.435283299762084,0.450528232133769,0.114188468104147
0.000999784034529024,0.502074303842178,0.496925912123294
0.690571786824593,0.146416415238406,0.163011797937001
0.203895829064632,0.340175913180011,0.455928257755358
0.350366237897489,0.648633925923717,0.000999836178794772
0.0348208361350941,0.123780168294079,0.841398995570827
0.415546079560489,0.543417630164156,0.0410362902753547
0.623959561146874,0.20942962455997,0.166610814293156
0.324967372155928,0.674032681925769,0.000999945918303287
0.0464000916326851,0.424971330153108,0.528628578214207
0.715175687775327,0.253038723959989,0.031785588264684
0.541287291051765,0.0987088173769813,0.360003891571254
0.783286328649767,0.18794526223115,0.0287684091190834
0.705934557088528,0.293065483375601,0.000999959535870452
0.0735913837761949,0.925408693381603,0.000999922842202111
0.832900417439627,0.166099653284507,0.000999929275866013
0.318863511921925,0.533181384209301,0.147955103868774
0.303065498199907,0.618331638484715,0.078602863315378
0.781665329627483,0.129376692135198,0.0889579782373187
0.552673682525378,0.231362560844566,0.215963756630056
0.0521449541577939,0.459758382747657,0.48809666309455
0.522050213800965,0.39794977606366,0.0800000101353754
0.153214295335885,0.752871181583844,0.093914523080271
0.403440804376005,0.122373947412667,0.474185248211329
0.721102966847489,0.0778833405434895,0.201013692609021
0.149905428020139,0.63735038498173,0.212744186998131
0.604379801499912,0.271970924584762,0.123649273915326
0.339911868060314,0.140957473012711,0.519130658926975
0.968218926278301,0.030781225478018,0.000999848243680869
0.63907537630001,0.000999955380646759,0.359924668319344
0.000999992420141542,0.588301534013454,0.410698473566405
0.872275065858259,0.000999934638734889,0.126724999503006
0.468915983326678,0.420151380362108,0.110932636311214
0.821931980526113,0.0447720607319023,0.133295958741985
0.569695601801986,0.155076231455343,0.275228166742671
0.434126586620812,0.0502044485930022,0.515668964786186
0.401774224518316,0.221473187040464,0.37675258844122
0.26707814143409,0.434173907233023,0.298747951332886
0.84415629026881,0.0568591020081846,0.0989846077230051
0.27469771116604,0.416315937368884,0.308986351465076
0.408709082456835,0.500272231315964,0.0910186862272006
0.814650604380889,0.184349545139453,0.000999850479658102
0.501251329760954,0.355850754401575,0.14289791583747
0.950585404257375,0.0484146746409253,0.000999921101699406
0.509261723249483,0.189300616990893,0.301437659759624
0.695384164905753,0.298068640776231,0.00654719431801639
0.508969207392884,0.205048231132064,0.285982561475052
0.761871257701192,0.00800031622542435,0.230128426073384
0.79865171634856,0.200348459842768,0.000999823808671721
0.715182380603286,0.2393827156065,0.0454349037902134
0.443704897597457,0.240686595973906,0.315608506428636
0.0651741991084227,0.000999983147804592,0.933825817743773
0.5151139872534,0.483142671346901,0.00174334139969915
0.68505845905581,0.241938676640725,0.0730028643034641
0.676335051385923,0.124838179116256,0.198826769497822
0.170525293818556,0.487732254969189,0.341742451212255
0.152401065350695,0.525288109722677,0.322310824926628
0.208709205527291,0.481145856748069,0.310144937724639
0.0957308409889893,0.693539095889919,0.210730063121092
0.77514432620667,0.177044425509346,0.0478112482839833
0.265719274054424,0.409081895600647,0.325198830344929
0.669958599879557,0.000999980988009034,0.329041419132434
0.3253816833924,0.379803358727184,0.294814957880415
0.807672931012429,0.0066657920372827,0.185661276950289
0.565322113602079,0.371936310990821,0.0627415754070998
0.000999694218715699,0.631985428607399,0.367014877173885
0.503603270229374,0.495396922509094,0.000999807261532003
0.398598437261167,0.432323125198551,0.169078437540283
0.541401012870882,0.348645003117419,0.109953984011699
0.733478155112743,0.115552764834014,0.150969080053243
0.0240609306451374,0.742637910261465,0.233301159093398
0.636154603872279,0.154505552309927,0.209339843817794
0.000999653925857565,0.391289463560975,0.607710882513167
0.000999668770554471,0.568578862970435,0.43042146825901
0.621227402400386,0.0806499327067897,0.298122664892825
0.97395678914113,0.025043266147345,0.000999944711525295
0.869662193343557,0.100388553978375,0.029949252678068
0.450320960486416,0.0139120518939376,0.535766987619646
0.0498061496519557,0.772633169320097,0.177560681027947
0.763009663174297,0.235990433455615,0.000999903370087983
0.00099979874065141,0.46431168557442,0.534688515684929
0.882073812981061,0.000999934637170607,0.116926252381768
0.0199536585532968,0.416118462735035,0.563927878711668
0.120229209445346,0.467116633820988,0.412654156733666
0.386607444978273,0.528669120621526,0.0847234344002015
0.910213358806381,0.0381883715909255,0.0515982696026935
0.16192133420801,0.133660006154905,0.704418659637085
0.568604153807382,0.146621299721295,0.284774546471323
0.62328130488359,0.164051084454961,0.212667610661449
0.210138267830699,0.169813208787065,0.620048523382236
0.851599025405708,0.0143746110753694,0.134026363518923
0.230971496820955,0.471443718621694,0.297584784557351
0.47755818765049,0.396040726557553,0.126401085791957
0.997277866199833,0.00172231299817708,0.000999820801989828
0.441315333756815,0.557684768822059,0.00099989742112559
0.00099999038854233,0.755216854490922,0.243783155120536
0.874200763908436,0.106813391660771,0.0189858444307933
0.562993023997623,0.301194285190653,0.135812690811724
0.479553237033095,0.359857786591076,0.160588976375829
0.110561102147805,0.667839869390179,0.221599028462015
0.737757972929065,0.040593207566812,0.221648819504124
0.727896095629843,0.184670702984086,0.0874332013860717
0.755070383340698,0.143155933573955,0.101773683085346
0.137083250510731,0.457651309887019,0.405265439602251
0.799076681065773,0.0724505231138399,0.128472795820387
0.7281731201675,0.000999839485960856,0.270827040346539
0.727177832870268,0.00275399569073355,0.270068171438999
0.724584176305014,0.146972489878182,0.128443333816805
0.000999864442537557,0.671678729530184,0.327321406027279
0.678781108675431,0.153936889346837,0.167282001977732
0.156478686700927,0.491580469308551,0.351940843990522
0.911702920176218,0.000999774093736738,0.0872973057300453
0.483149917208472,0.370097957857105,0.146752124934423
0.15386086123185,0.845139236571299,0.000999902196850375
0.462979664411833,0.171394227085352,0.365626108502815
0.808939290411221,0.104839942156279,0.0862207674325005
0.21904906990907,0.211716004579142,0.569234925511788
0.125786916527293,0.873213156172268,0.000999927300439402
0.591863456191912,0.162007734433328,0.24612880937476
0.000999969890630112,0.588535118357527,0.410464911751843
0.97608162839142,0.0229184750340122,0.000999896574567352
0.111413196807852,0.652737771750823,0.235849031441324
0.663618114057772,0.0751682421798032,0.261213643762425
0.00099969237913055,0.491637735076696,0.507362572544173
0.206860184298553,0.471280813369537,0.32185900233191
0.352045326900834,0.482257171043801,0.165697502055365
0.706315928082438,0.216958303416504,0.0767257685010581
0.907338285047256,0.0912197948590787,0.00144192009366561
0.560095983202641,0.392304516381663,0.0475995004156953
0.264602405228135,0.665926264856079,0.069471329915786
0.0843835299449327,0.660847720692531,0.254768749362536
0.563523336359895,0.434824345136934,0.00165231850317183
0.740521639256938,0.10428664268285,0.155191718060213
0.516124390376056,0.348873964896664,0.13500164472728
0.819073360342709,0.131491332363238,0.0494353072940533
0.000999994541439264,0.799935716206611,0.19906428925195
0.110700831533061,0.888299374019197,0.000999794447741806
0.542745470602875,0.299207984228854,0.158046545168271
0.565011438668005,0.00319409599987713,0.431794465332118
0.771996017299622,0.227004011654226,0.000999971046151933
0.836023350827344,0.159925194753404,0.00405145441925161
0.9875477378154,0.000999750406437721,0.0114525117781626
0.506172061591869,0.453597141269935,0.040230797138196
0.711650250254305,0.177190035139639,0.111159714606056
0.740493252595219,0.222829566772268,0.0366771806325129
0.45190772949378,0.103956389991505,0.444135880514714
0.194902789384991,0.700285521227745,0.104811689387264
0.720244730943201,0.0837096322161535,0.196045636840645
0.154727542912566,0.455288207090493,0.38998424999694
0.133137940176757,0.4090822876597,0.457779772163543
0.798343045593204,0.139019213261372,0.0626377411454231
0.750685941209409,0.0438922652505826,0.205421793540008
0.602879980996987,0.245218171479226,0.151901847523787
0.545356199858364,0.116785279275817,0.337858520865818
0.957136641622883,0.00356491281515922,0.0392984455619574
0.401557030359249,0.191590704612273,0.406852265028478
0.857223427435804,0.138897028518639,0.00387954404555734
0.000999669313830758,0.361936081716039,0.63706424897013
0.827971224240401,0.0194522367180484,0.15257653904155
0.526776633469835,0.457831691072973,0.0153916754571916
0.444501154229691,0.480820476673469,0.0746783690968393
0.852698567585208,0.146301478287172,0.000999954127619531
0.663272186700251,0.335728036881567,0.000999776418182588
0.0746597198868726,0.563062910385972,0.362277369727155
0.77531069776369,0.223689436162273,0.000999866074036923
0.854908663315849,0.0797624004230994,0.0653289362610512
0.737262110175259,0.00117456660084969,0.261563323223891
0.0129055957073115,0.84152767356922,0.145566730723468
0.00185103929802823,0.753203613694002,0.24494534700797
0.717715722697533,0.281284348325709,0.000999928976758103
0.447567187024907,0.352447802994109,0.199985009980984
0.556885975221102,0.273034894473382,0.170079130305517
0.904517938792994,0.0944821645370879,0.000999896669918168
0.764586027762094,0.234414129999443,0.000999842238463217
0.267583054472149,0.144528850102105,0.587888095425746
0.677226496634761,0.321773634252474,0.00099986911276471
0.948234964644582,0.000999736583219106,0.0507652987721985
0.463641765721029,0.372077939282192,0.164280294996779
0.387282224986024,0.358789040206527,0.253928734807449
0.635226185432912,0.184820175553862,0.179953639013226
0.671990398661689,0.0305911590620888,0.297418442276222
0.735165668777507,0.263834478914114,0.000999852308379056
0.539409326043756,0.35446239415222,0.106128279804024
0.271722874878958,0.397595523607224,0.330681601513819
0.932727189040422,0.0117154144327597,0.0555573965268178
0.723370361594953,0.0941258905093757,0.182503747895671
0.393037412897971,0.337357827986073,0.269604759115957
0.000999648602490931,0.51413359027888,0.484866761118629
0.52016667525956,0.000999898219826419,0.478833426520613
0.257487743911158,0.415701815577534,0.326810440511309
0.048301459776808,0.75010470520942,0.201593835013772
0.761346958950355,0.213262524574421,0.0253905164752239
0.496771117506298,0.118254938120398,0.384973944373304
0.106091870847787,0.89290828283759,0.000999846314622996
0.260146818185392,0.738321011207306,0.00153217060730234
0.519706428665319,0.164638445274456,0.315655126060225
0.108281349712048,0.597898761111409,0.293819889176543
0.733204549103338,0.222962352037262,0.043833098859401
0.517979295401002,0.481020817202702,0.00099988739629583
0.750479843404042,0.172627332148237,0.0768928244477212
0.35168806621922,0.420301668947989,0.228010264832791
0.759935031240333,0.236810833672026,0.00325413508764169
0.998001327671976,0.000999336164011892,0.000999336164011892
0.810187106675803,0.00099996636808466,0.188812926956112
0.209043464768297,0.683301610537555,0.107654924694148
0.565413634452412,0.218311648361192,0.216274717186396
0.537637597391637,0.0567683687560312,0.405594033852332
0.712848953812495,0.198223589594673,0.0889274565928326
0.29476224684897,0.633232142665786,0.0720056104852433
0.000999779500205797,0.625255722365984,0.373744498133811
0.813422525904967,0.13402887742844,0.0525485966665927
0.00149362835465866,0.781141796794872,0.21736457485047
0.495171093703424,0.234550400741848,0.270278505554729
0.303128964143208,0.657628954826142,0.0392420810306507
0.564136857724597,0.43486319711791,0.000999945157493478
0.690979449149012,0.252452825236302,0.0565677256146859
0.365217286480113,0.441022463590929,0.193760249928958
0.241914420306674,0.604646080556313,0.153439499137013
0.497087490827978,0.185517195505414,0.317395313666608
0.550205718557625,0.000999891197773651,0.448794390244601
0.782730861693998,0.216269310921525,0.000999827384476576
0.111309228894207,0.887690947132232,0.00099982397356077
0.00378614983114265,0.972469165425101,0.023744684743756
0.678844173562648,0.00156667180620318,0.319589154631149
0.000999876627623068,0.601090607272599,0.397909516099778
0.54757444186513,0.450897938960534,0.00152761917433563
0.727361197384377,0.271638829201509,0.000999973414114761
0.0382065646240707,0.579303576068392,0.382489859307537
0.126196582844579,0.653165114303987,0.220638302851434
0.726757740917227,0.272242466126186,0.000999792956587059
0.435604782335991,0.338324555332936,0.226070662331074
0.229385362916457,0.597069454568957,0.173545182514586
0.72616196488418,0.272838176019176,0.000999859096643487
0.448434883077487,0.399277180337804,0.152287936584709
0.948990087666798,0.0500100018143954,0.000999910518806522
0.719969090555142,0.0435345731470856,0.236496336297772
0.144795501486749,0.665212318315994,0.189992180197256
0.000999732073291353,0.998000535853418,0.000999732073291353
0.76189307614373,0.144068026961834,0.0940388968944356
0.581392303693491,0.417607800100785,0.000999896205724704
0.00099999655437635,0.759559657962512,0.239440345483111
0.471006222578711,0.000999943124288885,0.527993834297
0.121979213073386,0.372303827292782,0.505716959633833
0.448911859753268,0.216603268987684,0.334484871259048
0.0700003962138426,0.675408618272244,0.254590985513914
0.647373901724141,0.000999972149379661,0.35162612612648
0.998001423829489,0.000999288085255415,0.000999288085255415
0.52553296068122,0.276380472148243,0.198086567170537
0.169054138414221,0.666984413296414,0.163961448289365
0.784601287823902,0.202403684231551,0.0129950279445463
0.114842549326167,0.839828346484467,0.0453291041893663
0.403778634125453,0.502831746485881,0.0933896193886662
0.814667514332802,0.0434286702010185,0.141903815466179
0.452376549014415,0.531286462042863,0.0163369889427221
0.915680155402754,0.00099990796054975,0.0833199366366967
0.418755063942318,0.475980025816086,0.105264910241597
0.965763096724495,0.033236931795883,0.000999971479622192
0.737641226325302,0.000999961143704097,0.261358812530994
0.908166984471563,0.0908330835898341,0.000999931938602749
0.625676349209094,0.0388494705700021,0.335474180220904
0.705766491121482,0.00839053311273972,0.285842975765779
0.815308574734811,0.0328440853042489,0.15184733996094
0.876868878574878,0.000999947133217909,0.122131174291904
0.960494391573089,0.000999874023726758,0.0385057344031848
0.694538764214008,0.118279550513621,0.187181685272372
0.751218565885803,0.00121561150083667,0.24756582261336
0.351570435415656,0.33800669657143,0.310422868012914
0.405228579624262,0.000999961470987815,0.59377145890475
0.1613427361174,0.592315602664855,0.246341661217745
0.65231408917664,0.000999864389413579,0.346686046433946
0.780368513213527,0.00116076488091104,0.218470721905562
0.526988616315849,0.472011558677538,0.000999825006612827
0.886335231837274,0.112665012684742,0.000999755477984514
0.822169348045112,0.00099986297702953,0.176830788977859
0.34151560584603,0.657484584971759,0.000999809182211448
0.436322512490897,0.562677629251681,0.000999858257422101
0.134245080913548,0.529391657643018,0.336363261443434
0.895916349111737,0.103083740258195,0.00099991063006775
0.100042060949552,0.314876438274645,0.585081500775803
0.64507057071021,0.263183305172063,0.0917461241177266
0.668022865967359,0.0536701094398458,0.278307024592795
0.099207828171144,0.59705963319161,0.303732538637246
0.691644635030018,0.000999941861001837,0.307355423108981
0.359000244304263,0.460100059951136,0.1808996957446
0.348018636076036,0.339930231919599,0.312051132004365
0.322061684128741,0.291405163763671,0.386533152107588
0.224826893613635,0.321024743381095,0.45414836300527
0.693949795450805,0.298808323266511,0.00724188128268428
0.887399030407019,0.000999869638994583,0.111601099953987
0.1210937732172,0.298069021639749,0.580837205143052
0.189050588436653,0.300585717876563,0.510363693686784
0.696360207654725,0.0750691797501161,0.228570612595159
0.104096962475329,0.640082225209601,0.25582081231507
0.297486503418856,0.477218945334526,0.225294551246618
0.46106659330129,0.158731795412003,0.380201611286708
0.63427792657037,0.134976251107857,0.230745822321773
0.000999960977280205,0.531278603573294,0.467721435449425
0.135433785026635,0.643817725202078,0.220748489771287
0.312717141108258,0.424860250094674,0.262422608797068
0.998001567566526,0.000999216216736876,0.000999216216736876
0.998001011391133,0.000999494304433288,0.000999494304433288
0.00099997820107411,0.469982671001235,0.529017350797691
0.614598340588235,0.384401931004485,0.000999728407280475
0.461802496554925,0.149211338901403,0.388986164543672
0.00541485399572428,0.334609247057921,0.659975898946355
0.283584533747821,0.357516176919521,0.358899289332657
0.18186224260002,0.348706390311152,0.469431367088828
0.211503381898821,0.615148538236405,0.173348079864774
0.536169929886178,0.266303625891882,0.19752644422194
0.000999802194592475,0.691072128424918,0.30792806938049
0.801844884767921,0.0427880731832495,0.155367042048829
0.166558564067746,0.467109801888917,0.366331634043337
0.168320458586503,0.388323850409929,0.443355691003568
0.808520462528059,0.0672490555205235,0.124230481951417
0.955019674708517,0.000999885616377166,0.0439804396751058
0.988859780872982,0.000999824672519376,0.0101403944544989
0.998000904165776,0.00099954791711218,0.00099954791711218
0.0752769125118973,0.433043002507906,0.491680084980197
0.475496296881326,0.411444019100945,0.113059684017729
0.878281201641782,0.0889767029575263,0.0327420954006922
0.767837157385417,0.149118269288372,0.0830445733262112
0.301239061883021,0.313720549682877,0.385040388434102
0.1952043894294,0.350765820028956,0.454029790541643
0.711560049657549,0.196410614486537,0.0920293358559141
0.539391582279664,0.243529015498102,0.217079402222234
0.754982774230284,0.000999924713689448,0.244017301056027
0.0883463540167739,0.264541744589869,0.647111901393357
0.675510118592321,0.000999980383562595,0.323489901024116
0.741527212922748,0.109956961652916,0.148515825424336
0.802272017878509,0.0963933974060842,0.101334584715407
0.165707159046865,0.774801517525631,0.0594913234275035
0.320278182016583,0.265154924918986,0.41456689306443
0.318902044891259,0.421319851031033,0.259778104077707
0.330426656447093,0.386411880522985,0.283161463029922
0.0027617491563105,0.319704106032606,0.677534144811083
0.416982670637358,0.000999894424606591,0.582017434938035
0.948687515920074,0.000999831115949437,0.0503126529639768
0.41023154341289,0.588768511309195,0.000999945277914602
0.000999811915116575,0.637760209431184,0.3612399786537
0.286845695210918,0.353568335912809,0.359585968876273
0.946769813065839,0.0056433306629444,0.0475868562712166
0.239054029313316,0.325809367959107,0.435136602727577
0.22735880843998,0.377687740164967,0.394953451395053
0.0796107765437414,0.502615603468114,0.417773619988144
0.396305581852049,0.391084968737072,0.212609449410879
0.820112953460092,0.00742623300151137,0.172460813538397
0.34584347314945,0.354228123194396,0.299928403656155
0.541517847264479,0.45748228394257,0.000999868792951545
0.741921328117726,0.000999873560076287,0.257078798322198
0.422205247979193,0.540410627469326,0.037384124551482
0.772963487987496,0.226036666219923,0.000999845792581614
0.367699651605268,0.319288221348012,0.313012127046721
